Population;Cycle;Group;Hatch_Date;Data_Date;Age_Days;Indv_Weight;Mean_Length;Length StdDev;Length CoeffVar;Min Length;Max Length;Mean_Width;Width StdDev;Width CoeffVar;Min Width;Max Width;Mean_Area;Area StdDev;Area CoeffVar;Mean_L/W Ratio;L/W Ratio StdDev;L/W Ratio CoeffVar;Min L/W Ratio;Max L/W Ratio;Mean_Circularity;Min Circularity;Max Circularity;Greyness_I-Mean;Instar;Note;;;;;;;;;;;;;;;;;;
ECO;C3;P1;2023-11-23;2023-12-07;14;0.1019;14;2.6;18.6;10.9;17.2;5.6;1.1;20.2;3.4;7.9;49.7;10.6;22;2.6;0.6;24.6;1.4;3.7;2.1;1.8;2.5;50.47;;;;;;;;;;;;;;;;;;;;
FNDR1;C3;P1;2023-11-20;2023-12-07;17;0.1557;17;4;23.8;13;21.3;6.4;1.6;26.5;4.1;9.3;68;19.5;29.3;2.8;0.7;26.7;1.4;3.7;2.2;2;2.5;45.62;;;;;;;;;;;;;;;;;;;;
AUS;C3;P1;2023-11-22;2023-12-07;15;0.1477;17.2;4.1;25.1;11.1;20;6.4;1.5;23.7;4.3;9.7;68.9;18.7;28.9;2.8;0.7;27.8;1.2;3.7;2.2;2;2.6;41.28;;;;;;;;;;;;;;;;;;;;
NM;C4;P1;2023-11-24;2023-12-07;13;0.0967;13.1;2.6;20.6;9.3;18.1;5.8;1.4;25.7;4.1;8;45.8;14;32.9;2.4;0.6;26.6;1.3;3.4;2.1;1.9;2.5;49.21;;;;;;;;;;;;;;;;;;;;
SMIX;C4.2;P1;2023-11-20;2023-12-07;17;0.1427;14.8;1.6;11.1;11;17.8;5.4;0.8;14.1;4.4;7.5;54.7;8.1;14.7;2.8;0.5;17.7;1.6;3.8;2;1.7;2.3;50.91;;;;;;;;;;;;;;;;;;;;
NM(F)+AUS(M);C3;P1;2023-11-20;2023-12-07;17;0.1577;17.7;1.9;10.8;12.5;20.8;6.4;1.3;19.9;4.8;10.2;69.8;8.1;11.5;2.9;0.6;21.7;1.2;3.7;2.4;2.1;2.9;41.88;;;;;;;;;;;;;;;;;;;;
U;C5;P1;2023-11-22;2023-12-07;15;0.1435;16.7;2.3;13.7;10.8;20;6.1;1.2;19.6;4.5;10.5;58.2;7.7;13.3;2.9;0.7;24.1;1.1;4;2.5;2.1;2.9;45.46;;;;;;;;;;;;;;;;;;;;
S;C6;P1;2023-11-20;2023-12-07;17;0.2077;18.5;4.5;25.4;12.5;25.1;7.1;2.2;31.2;4.8;13.8;81.2;24.2;31.1;2.7;0.8;29.6;1.5;3.8;2.3;1.9;4.3;42.98;;;;;;;;;;;;;;;;;;;;
S;C6;P1;2023-11-20;2023-12-08;18;0.1541;16.6;2.7;16.1;12.1;21.7;6.9;1.5;22;4;10.3;71.3;18.3;25.7;2.5;0.6;25.1;1.5;3.7;2.1;1.8;2.6;47.75;;;;;;;;;;;;;;;;;;;;
ECO;C3;P1;2023-11-23;2023-12-08;15;0.1281;15.7;3.6;23.4;11.2;20.1;6.9;1.8;25.7;4.5;9.1;64;18.5;29;2.4;0.7;30.4;1.3;3.8;2.2;1.9;2.6;49.99;;;;;;;;;;;;;;;;;;;;
FNDR1;C3;P1;2023-11-20;2023-12-08;18;0.1568;16.4;3.6;22.7;9.8;21.2;6.9;1.5;21.6;4.9;9.2;67.4;17.7;27.2;2.5;0.7;28.2;1.2;4;2.3;2.1;2.5;48.02;;;;;;;;;;;;;;;;;;;;
NM;C4;P1;2023-11-24;2023-12-08;14;0.0915;14.3;2.4;16.6;8.8;19.7;5.4;1.1;21.3;3.3;9.4;48.1;10.4;21.6;2.8;0.7;26.1;1.3;4.3;2.3;2;2.7;48.54;;;;;;;;;;;;;;;;;;;;
SMIX;C4.2;P1;2023-11-20;2023-12-08;18;0.1854;17.6;4.7;28.8;12.5;22;7.1;2.2;32.8;4.4;12.9;81.8;28.2;37.7;2.6;0.7;27.2;1.1;3.6;2.1;1.8;2.5;51.23;;;;;;;;;;;;;;;;;;;;
NM(F)+AUS(M);C3;P1;2023-11-20;2023-12-08;18;0.144;16.4;4.6;30.1;9.4;20.1;6;1.5;26.7;4.4;8.1;63.1;23.1;39.4;2.8;0.6;21.7;1.8;3.6;2.2;1.6;2.6;49.16;;;;;;;;;;;;;;;;;;;;
AUS;C3;P1;2023-11-22;2023-12-08;16;0.1433;17.1;2.4;13.9;14.5;20.5;6.7;1.7;24.3;4.2;8.7;70.1;15.2;21;2.6;0.5;19.5;1.7;3.7;2.2;1.9;2.7;46.14;;;;;;;;;;;;;;;;;;;;
U;C5;P1;2023-11-22;2023-12-08;16;0.116;15.2;4.7;32.9;9;19.9;6.4;2.1;35.6;4.6;10.3;58.8;22.8;41.4;2.5;0.9;35.3;1.1;3.8;2.2;1.9;2.5;64.96;;;;;;;;;;;;;;;;;;;;
U;C5;P1;2023-11-22;2023-12-11;19;0.1895;19;2;10.5;16;22.2;6.1;1;16.6;4.2;7.9;73.7;11.9;16.2;3.2;0.6;18.7;2.3;4.5;2.4;1.9;3.4;44.78;;;;;;;;;;;;;;;;;;;;
FNDR1;C3;P1;2023-11-20;2023-12-11;21;0.1757;17.2;3.8;23.2;12.6;21.7;7.5;2.3;31.7;4.7;12.9;75.2;20.8;29;2.4;0.7;30.1;1.2;3.8;2.3;2;2.7;43.01;;;;;;;;;;;;;;;;;;;;
S;C6;P1;2023-11-20;2023-12-11;21;0.221;19.4;4;21.6;15.2;21.6;7.2;1.7;24.7;4.8;10.1;88.9;22.6;26.6;2.8;0.7;24.9;1.7;4;2.2;2;2.6;48.6;;;;;;;;;;;;;;;;;;;;
ECO;C3;P1;2023-11-23;2023-12-11;18;0.1817;16.9;2.3;13.4;13.1;22;7.7;1.5;19.9;5;10.4;74.7;8.6;11.5;2.3;0.8;32.7;1.4;3.9;2.3;1.8;2.7;42.37;;;;;;;;;;;;;;;;;;;;
AUS;C3;P1;2023-11-22;2023-12-11;19;0.1797;18.2;3.6;20.4;14;23.2;6.3;1.6;26.5;3.9;11.2;72.1;18.3;26.5;3;0.8;26.9;1.3;4.8;2.4;1.8;3;40.29;;;;;;;;;;;;;;;;;;;;
NM(F)+AUS(M);C3;P1;2023-11-20;2023-12-11;21;0.1641;16;3.5;22.6;8.9;20.2;6.3;1.5;24.7;4.2;10.3;64.3;16.2;25.9;2.6;0.7;27.9;1.2;3.9;2.1;1.4;2.6;43.61;;;;;;;;;;;;;;;;;;;;
NM;C4;P1;2023-11-24;2023-12-11;17;0.1427;16.8;2;11.7;12.6;20.4;6.2;1.7;27.6;4.1;10.1;66.8;12.3;18.4;2.9;0.7;25.8;1.4;4.1;2.3;2;2.6;46.4;;;;;;;;;;;;;;;;;;;;
SMIX;C4.2;P1;2023-11-20;2023-12-11;21;0.26;18.6;4.8;27.2;12.3;24.9;7.9;2.1;27;5.5;12;93.7;30.5;34;2.4;0.6;23.9;1.4;3.1;2;1.7;2.3;41.72;;;;;;;;;;;;;;;;;;;;
FNDR1;C3;P1;2023-11-20;2023-12-12;22;0.2164;19.7;2.2;11.3;14.4;22.4;7.2;1.1;15.8;5.5;9.3;86.7;11.3;13.1;2.8;0.6;22.8;1.5;3.9;2.3;2.1;2.5;36.88;;;;;;;;;;;;;;;;;;;;
U;C5;P1;2023-11-22;2023-12-12;20;0.178;18.3;1.7;9.3;15.7;21;6.2;1.1;17.6;4.7;9;72.9;10.8;14.8;3;0.6;19.2;1.8;4.1;2.3;2;2.5;42.42;;;;;;;;;;;;;;;;;;;;
ECO;C3;P1;2023-11-23;2023-12-12;19;0.2107;17.7;2;11.5;13.8;22.2;8;1.4;17.5;5.5;11.4;81.2;8.1;10;2.3;0.6;27;1.4;3.5;2.3;2.1;2.7;39.74;;;;;;;;;;;;;;;;;;;;
NM;C4;P1;2023-11-24;2023-12-12;18;0.1768;17.7;3.1;17.4;12.6;23.9;6.5;1.2;18.6;4.8;9.5;74.7;17;22.8;2.8;0.7;24;1.4;3.8;2.2;2;2.4;40.89;;;;;;;;;;;;;;;;;;;;
SMIX;C4.2;P1;2023-11-20;2023-12-12;22;0.26;21;5.7;29.3;14.9;25.4;7.6;2;27.7;5.9;10.1;104.1;33.7;35.3;2.8;0.5;17.4;2;3.4;2.1;1.8;2.7;42.39;;;;;;;;;;;;;;;;;;;;
S;C6;P1;2023-11-20;2023-12-12;22;0.19;17.3;2.9;16.9;10.4;23.1;7.5;1.6;21.7;5.3;10.9;76.4;16.7;21.8;2.4;0.7;30.3;1.1;3.7;2.3;2;3.1;40.8;;;;;;;;;;;;;;;;;;;;
NM(F)+AUS(M);C3;P1;2023-11-20;2023-12-12;22;0.1583;16.2;6.7;47.1;14;18.1;6.6;2;34.6;4.5;8.9;65.4;28.4;51.9;2.6;0.8;32.6;1.6;3.7;2.2;1.9;2.6;60.3;;;;;;;;;;;;;;;;;;;;
AUS;C3;P1;2023-11-22;2023-12-12;20;0.1686;18.2;4.2;24.7;15.7;20.8;6.1;1.4;23.9;4.7;9.4;72.9;19.8;29.1;3.1;0.7;22.4;1.9;3.8;2.3;1.9;2.7;43.83;;;;;;;;;;;;;;;;;;;;
ECO;C3;P1;2023-11-23;2023-12-13;20;0.214;20.3;2.6;12.9;14;23.6;7.1;1.2;16.9;5.5;9.6;90.8;11.5;12.7;3;0.8;25.7;1.4;4.1;2.3;2.1;2.5;39.2;;;;;;;;;;;;;;;;;;;;
FNDR1;C3;P1;2023-11-20;2023-12-13;23;0.2057;19.2;3;15.7;12.8;24;7.5;1.6;21.5;4.7;10.2;88;15;17.1;2.7;0.9;31.6;1.5;4.4;2.3;2;2.7;38.28;;;;;;;;;;;;;;;;;;;;
NM(F)+AUS(M);C3;P1;2023-11-20;2023-12-13;23;0.1781;17.9;2;11.2;13;20.7;6.6;1.4;21.7;5;11.3;72.4;10.2;14.1;2.8;0.6;20.9;1.2;3.7;2.3;2.1;2.6;39.16;;;;;;;;;;;;;;;;;;;;
U;C5;P1;2023-11-22;2023-12-13;21;0.1916;19.3;1.3;6.9;16.2;21.8;6.5;1.3;20.2;4.7;9.8;80.9;8.9;11;3.1;0.7;21.5;1.7;4.3;2.3;2;2.6;38.67;;;;;;;;;;;;;;;;;;;;
SMIX;C4.2;P1;2023-11-20;2023-12-13;23;0.2476;19.2;4.8;26.1;14.3;23.2;7.2;1.7;25.3;5.2;9.1;94.3;28.9;32.4;2.7;0.6;22.2;1.7;3.6;2.1;1.9;2.2;45.11;;;;;;;;;;;;;;;;;;;;
AUS;C3;P1;2023-11-22;2023-12-13;21;0.1956;19;4.3;23.9;15.4;21.4;6.5;1.8;28.7;5.1;10.8;78.1;20.9;28.2;3.1;0.8;27.2;1.5;4;2.3;2.1;2.6;43.88;;;;;;;;;;;;;;;;;;;;
S;C6;P1;2023-11-20;2023-12-13;23;0.2089;17.8;4.3;25;12.6;22.1;7.9;2.1;28.2;5.4;11;81.5;21.8;28.1;2.4;0.6;27.2;1.1;3.2;2.3;2;2.9;47.01;;;;;;;;;;;;;;;;;;;;
NM;C4;P1;2023-11-24;2023-12-13;19;0.178;18.1;4;23.1;12.4;21.2;6.3;1.5;25;4.9;9.2;74.5;20.2;28.4;3;0.7;23.3;1.8;3.9;2.2;2;2.5;48.35;;;;;;;;;;;;;;;;;;;;
SA;C6;P1;2023-12-05;2023-12-13;8;0.0103;6.9;1.5;21.9;4.4;9;2.4;0.5;22.9;1.5;3.2;9.8;2.9;30.8;3.1;1;33.6;1.6;5.2;2.4;2;3;97.25;;;;;;;;;;;;;;;;;;;;
AA;C7;P1;2023-12-05;2023-12-13;8;0.0021;4.6;1;22.5;3.2;6.9;1.6;0.5;28.1;1.1;3;4.3;1.3;31;3;0.9;31.6;1.4;5.2;2.4;2;3.5;130.96;;;;;;;;;;;;;;;;;;;;
AAP;C7;P1;2023-12-05;2023-12-13;8;0.0044;4.8;1;20.1;3.6;6.3;1.8;0.4;20.6;1.3;2.8;5.1;1.5;30.4;2.8;0.7;26.4;1.4;4.4;2.3;2;2.5;121.15;;;;;;;;;;;;;;;;;;;;
AUQ;C3;P1;2023-12-06;2023-12-13;7;0.0053;5.4;1;18.6;3.4;7.2;2;0.5;26;1.2;3.3;6.2;1.4;22.1;2.9;1;33;1.3;5;2.3;1.9;2.7;122.88;;;;;;;;;;;;;;;;;;;;
NM(F)+AUS(M);C3;P1;2023-11-20;2023-12-14;24;0.1688;18.6;2.3;12.1;14.9;22.1;6.3;1;16.3;4.9;8.7;75.1;13.3;17.8;3;0.5;18.2;2.1;4.1;2.3;1.9;2.7;32.92;;;;;;;;;;;;;;;;;;;;
AUS;C3;P1;2023-11-22;2023-12-14;22;0.1792;18;1.9;10.3;13;20.7;6.9;1.2;18.2;4.8;9.9;75.5;12.3;16.3;2.7;0.5;19;1.4;3.5;2.3;2;2.6;36.95;;;;;;;;;;;;;;;;;;;;
S;C6;P1;2023-11-20;2023-12-14;24;0.2208;19.7;2.8;14;13.8;23.3;7.5;1.4;19;5.2;11;93.9;18.7;19.9;2.7;0.6;21.9;1.3;3.7;2.2;1.9;2.5;38.69;;;;;;;;;;;;;;;;;;;;
ECO;C3;P1;2023-11-23;2023-12-14;21;0.2209;19.3;4.1;21.9;14.5;23.4;7.3;2.1;29.4;4.7;11.6;85.7;21.5;26.2;2.8;0.7;25.2;1.4;3.9;2.3;2;3;43.56;;;;;;;;;;;;;;;;;;;;
FNDR1;C3;P1;2023-11-20;2023-12-14;24;0.1981;19.3;2.5;13.1;13.1;22.8;6.8;1.3;19.4;3.9;8.7;82.2;17.1;20.9;3;0.8;26;2;4.6;2.3;2.1;2.7;38.49;;;;;;;;;;;;;;;;;;;;
U;C5;P1;2023-11-22;2023-12-14;22;0.2124;20;4.6;24.2;14.5;23.1;6.6;2;32.5;4.7;10;84.5;22.4;28;3.2;0.9;27.2;1.5;4.6;2.3;2.1;2.8;43.81;;;;;;;;;;;;;;;;;;;;
NM;C4;P1;2023-11-24;2023-12-14;20;0.164;16.8;5.3;29.6;11.2;21.5;6.6;1.5;23;4.7;8.8;68.7;27.2;36.8;2.6;0.6;22.6;1.4;3.7;2.2;1.9;2.6;43.97;;;;;;;;;;;;;;;;;;;;
SMIX;C4.2;P1;2023-11-20;2023-12-14;24;0.2667;20;4.5;23.8;16.7;23.3;8;2.1;27.8;5.7;10.9;101.5;27.4;28.5;2.6;0.7;28;1.7;3.8;2.1;1.9;2.4;39.92;;;;;;;;;;;;;;;;;;;;
AUQ;C3;P1;2023-12-06;2023-12-14;8;0.0113;7.5;1.9;27.2;5.2;10.9;2.5;0.8;35.6;1.7;4.6;11.2;4.3;42;3.2;1;31.9;1.4;5.3;2.5;2.1;3.1;108.59;;;;;;;;;;;;;;;;;;;;
AA;C7;P1;2023-12-05;2023-12-14;9;0.0044;5.2;1;18.6;3.8;6.4;1.7;0.3;20.1;1.1;2.4;5.5;1.8;33.6;3.2;0.7;22.6;2.2;4.7;2.2;1.8;2.6;116.4;;;;;;;;;;;;;;;;;;;;
AAP;C7;P1;2023-12-05;2023-12-14;9;0.004;4.8;0.8;17.3;3.9;6.9;1.8;0.6;33.8;1;3.4;5.3;1.8;34.8;2.8;0.9;30.3;1.5;4.3;2.2;1.8;2.5;121.66;;;;;;;;;;;;;;;;;;;;
SA;C6;P1;2023-12-05;2023-12-14;9;0.022;8.6;2.1;26.4;5.8;11;3.2;1;35;2.1;5.2;16.7;6;41.3;2.9;0.8;26.9;1.3;4;2.2;2;2.6;93.71;;;;;;;;;;;;;;;;;;;;
SC;C7;P1;2023-12-05;2023-12-14;9;0.0029;4.8;1;21.5;3.6;7.5;1.6;0.3;20.8;1.2;2.5;4.6;1.6;36.9;3.1;0.7;23;1.7;4.2;2.3;2.1;2.8;128.82;;;;;;;;;;;;;;;;;;;;
FNDR1;C3;P1;2023-11-20;2023-12-15;25;0.24;20.8;2.1;9.9;17.4;23.5;6.9;1.3;18.5;4.9;10.2;92;14;15.2;3.1;0.6;18.9;1.7;3.9;2.4;2.2;2.6;35.76;;;;;;;;;;;;;;;;;;;;
U;C5;P1;2023-11-22;2023-12-15;23;0.2163;19.9;1.9;9.4;16.4;22.9;6.4;1.5;23.6;4.3;8.9;79.3;10.7;13.5;3.3;0.9;26.9;1.9;5.2;2.5;2.2;3;34.82;;;;;;;;;;;;;;;;;;;;
AUS;C3;P1;2023-11-22;2023-12-15;23;0.16;18.2;2.5;13.8;13;21.6;6.2;1.3;21.4;4.2;9.1;74;13.5;18.2;3.1;0.7;23.8;1.4;3.9;2.3;1.6;2.6;32.57;;;;;;;;;;;;;;;;;;;;
NM(F)+AUS(M);C3;P1;2023-11-20;2023-12-15;25;0.1839;19;3.2;17;14.8;23.9;6.3;1.1;16.9;3.9;8.1;76.2;19.4;25.5;3.1;0.7;23.3;2;4.4;2.4;1.9;3.2;32.11;;;;;;;;;;;;;;;;;;;;
S;C6;P1;2023-11-20;2023-12-15;25;0.225;19.1;1.8;9.4;15.8;21.5;7.8;1.4;18.4;5.9;10.5;89.5;9.7;10.8;2.5;0.6;23.7;1.5;3.6;2.2;2;2.6;34.69;;;;;;;;;;;;;;;;;;;;
ECO;C3;P1;2023-11-23;2023-12-15;22;0.2119;18.4;5.4;32.2;13.8;22.1;7.3;2.1;32;5.2;9.6;82.8;28.5;38.5;2.6;0.7;27.7;1.4;3.6;2.2;2;3;49.28;;;;;;;;;;;;;;;;;;;;
NM;C4;P1;2023-11-24;2023-12-15;21;0.2106;19.8;5.6;31.2;16.3;23.7;6.7;1.8;28.2;5.3;8.2;83.8;26.5;35.2;3;0.7;25.5;2.2;3.9;2.3;2.1;3.1;45.99;;;;;;;;;;;;;;;;;;;;
SMIX;C4.2;P1;2023-11-20;2023-12-15;25;0.2692;20.3;5.3;27.6;15.8;23.9;7;1.8;26.3;4.9;9.5;92.8;26.8;30.9;3;0.9;31;1.8;4.1;2.2;1.9;2.7;39.09;;;;;;;;;;;;;;;;;;;;
AUQ;C3;P1;2023-12-06;2023-12-15;9;0.0271;9.3;1.3;14;7.3;11.6;3.3;0.9;27.4;2.3;5.3;19.7;5.1;26.1;3;0.9;29.5;1.8;4;2.2;1.9;2.5;90.85;;;;;;;;;;;;;;;;;;;;
AA;C7;P1;2023-12-05;2023-12-15;10;0.0094;6.5;1.3;20.4;4.7;8.4;2.1;0.6;28.8;1.4;3.2;9;3.4;38.8;3.2;0.6;17.6;2;4.1;2.2;1.8;2.5;106.4;;;;;;;;;;;;;;;;;;;;
AAP;C7;P1;2023-12-05;2023-12-15;10;0.0225;7.5;2.4;37.1;4.3;11.7;2.8;0.7;28.6;1.6;4;14.5;7.9;68.5;2.8;0.7;26.3;1.1;3.5;2.1;1.7;2.4;90.77;;;;;;;;;;;;;;;;;;;;
SA;C6;P1;2023-12-05;2023-12-15;10;0.0188;7.7;1;13.3;6.1;9.4;2.8;0.7;26.5;2.1;4.4;13.7;3.9;29.2;2.9;0.6;21;1.7;3.8;2.1;1.9;2.5;85.44;;;;;;;;;;;;;;;;;;;;
SC;C7;P1;2023-12-05;2023-12-15;10;0.0047;5;0.7;14.6;3.9;6.5;1.7;0.3;18.3;1.3;2.4;5.3;1.1;20.9;3;0.6;20.3;1.7;3.8;2.2;1.9;2.5;127.26;;;;;;;;;;;;;;;;;;;;
SC;C7;P1;2023-12-05;2023-12-18;13;0.0317;9.4;2.3;25.7;6;14.9;3.8;1;27.8;2.4;6;22.4;9.3;44.6;2.6;0.7;28.7;1.4;3.8;2.1;1.8;2.5;82.05;;;;;;;;;;;;;;;;;;;;
AA;C7;P1;2023-12-05;2023-12-18;13;0.052;9.7;3.1;35;6.2;17;3.9;1.6;45.3;2.1;7.1;26.3;16.8;75.8;2.6;0.6;21.9;1.6;3.7;2;1.8;2.4;77.24;;;;;;;;;;;;;;;;;;;;
SMIX;C4.2;P1;2023-11-20;2023-12-18;28;0.26;19.4;5.7;32.7;17.8;24;7.3;2.1;31.7;5.2;9.7;90;30.2;37.9;2.8;0.7;28;2;4;2.2;1.9;2.8;42.16;;;;;;;;;;;;;;;;;;;;
AUQ;C3;P1;2023-12-06;2023-12-18;12;0.0968;15.4;3.7;25.3;12;18.9;4.9;2;39.2;3.7;6.4;52.7;18.5;36.5;3.1;0.5;18;2.4;3.8;2.1;1.8;2.6;62.49;;;;;;;;;;;;;;;;;;;;
ECO;C3;P1;2023-11-23;2023-12-18;25;0.2357;18;5;30.1;13.4;22.3;8.5;2.6;32.7;5.5;12.7;87.9;27.8;35.1;2.3;0.7;32.3;1.1;3.3;2.2;1.9;2.7;45.38;;;;;;;;;;;;;;;;;;;;
AUS;C3;P1;2023-11-22;2023-12-18;26;0.1842;18.2;6.1;38.1;12.1;23.3;6.4;1.9;33.1;4.6;9.8;71.5;28.3;46;2.9;0.8;30;1.2;3.9;2.4;1.9;2.9;46.75;;;;;;;;;;;;;;;;;;;;
AAP;C7;P1;2023-12-05;2023-12-18;13;0.0991;14.1;5;43.1;9.7;20.4;5.1;1.8;40.2;3.6;7.7;47.2;23.1;62.2;2.8;0.7;27.1;1.5;3.6;2.2;1.7;2.5;75.27;;;;;;;;;;;;;;;;;;;;
U;C5;P1;2023-11-22;2023-12-18;26;0.2404;20.3;6.8;38.3;14.7;25.1;7.1;2.3;36.5;5;11;91.6;36.2;45.9;3;0.8;29;1.6;4;2.3;2;2.7;47.01;;;;;;;;;;;;;;;;;;;;
FNDR1;C3;P1;2023-11-20;2023-12-18;28;0.2217;19.3;7.1;44.7;14.9;22.5;7;2.5;41.9;5.3;10.9;86.1;36.5;53;2.9;0.8;31;1.4;4;2.2;2.1;2.5;59.66;;;;;;;;;;;;;;;;;;;;
S;C6;P1;2023-11-20;2023-12-18;28;0.2517;18.8;7;46.5;14.6;25;7.3;2.7;45;5;12;87;39.2;58.2;2.7;0.7;28.9;1.3;3.9;2.2;1.9;2.5;58.58;;;;;;;;;;;;;;;;;;;;
NM;C4;P1;2023-11-24;2023-12-18;24;0.2217;20.5;6.8;38.9;17;23.2;6.5;2.1;37.5;4.5;9.1;89.1;35;47.5;3.2;0.8;26;2;4.2;2.3;2;2.8;57.98;;;;;;;;;;;;;;;;;;;;
SA;C6;P1;2023-12-05;2023-12-18;13;0.0892;13.7;2.8;20.7;10.4;18.8;5.6;1.2;22.3;4.2;7.5;45.2;12.8;29.5;2.5;0.6;23.9;1.5;3.9;2.3;1.9;2.8;52.25;;;;;;;;;;;;;;;;;;;;
NM(F)+AUS(M);C3;P1;2023-11-20;2023-12-18;28;0.1755;17.7;3.8;22.6;12.2;21.5;6.5;1.5;24.1;5.1;8.5;71.2;21.1;31.6;2.8;0.5;18.3;1.6;3.7;2.3;2;2.8;39.96;;;;;;;;;;;;;;;;;;;;
NM(F)+AUS(M);C3;P1;2023-11-20;2023-12-19;29;0.1613;18.2;2.3;12.5;10.7;22.4;6;1;15.8;4.7;8.3;75.9;12.7;16.7;3.1;0.7;21.3;1.3;4.3;2.2;1.8;2.9;28.37;;;;;;;;;;;;;;;;;;;;
NM;C4;P1;2023-11-24;2023-12-19;25;0.2117;19.3;3.9;20.8;14;22.5;7;1.7;25.4;4.9;10.2;82.7;20.9;26.3;2.9;0.6;22.5;1.6;4;2.3;2;2.8;38.28;;;;;;;;;;;;;;;;;;;;
ECO;C3;P1;2023-11-23;2023-12-19;26;0.2352;21;4.3;21.3;16.9;25;6.7;1.5;22.8;5.3;8.6;95.6;24.3;26.5;3.2;0.5;17.4;2.1;3.9;2.3;1.9;2.7;37.57;;;;;;;;;;;;;;;;;;;;
AUS;C3;P1;2023-11-22;2023-12-19;27;0.1518;18.1;4.6;25.3;14.7;21.9;6;3;46.2;4.8;7.5;69.6;33.5;45.5;3.1;0.6;20.6;2.2;4;2.3;2;2.7;31.32;;;;;;;;;;;;;;;;;;;;
AUQ;C3;P1;2023-12-06;2023-12-19;13;0.1356;15.8;3.3;22.5;12.9;18.8;6.3;1.9;31.7;4.6;10.5;61.2;16.4;29;2.6;0.6;24;1.3;3.5;2.1;1.9;2.5;47.55;;;;;;;;;;;;;;;;;;;;
SC;C7;P1;2023-12-05;2023-12-19;14;0.079;12.4;3.6;32.4;9.2;16.8;5.2;1.8;39.2;3;7.5;38.6;16.2;49.5;2.6;0.8;33.2;1.2;4.4;2.3;1.9;2.8;57.31;;;;;;;;;;;;;;;;;;;;
S;C6;P1;2023-11-20;2023-12-19;29;0.2417;19.6;2.3;11.8;16.6;27;7.1;0.9;12.8;5.6;9.1;89.1;14.6;16.3;2.8;0.5;18;2;4.1;2.2;1.9;2.5;27.32;;;;;;;;;;;;;;;;;;;;
SA;C6;P1;2023-12-05;2023-12-19;14;0.1109;15.7;4.8;32.9;10;19.9;6.2;2.1;36.8;3.9;10.2;55.1;20.3;40.1;2.7;0.8;32;1.3;3.6;2.4;2;3.1;50.16;;;;;;;;;;;;;;;;;;;;
FNDR1;C3;P1;2023-11-20;2023-12-19;29;0.2264;20.3;6.4;35.8;14.3;24.4;6.6;2.1;35.1;5.1;10.5;92.1;34.4;43.1;3.1;0.8;27.3;1.8;4.1;2.2;1.9;2.7;43.05;;;;;;;;;;;;;;;;;;;;
V;C6;P1;2023-12-08;2023-12-19;11;0.0144;7.8;1.8;24.4;4.2;11;2.7;0.7;26;1.6;4.2;13.7;5.3;41.4;3;0.7;24.5;1.3;4.6;2.2;1.9;2.7;86.9;;;;;;;;;;;;;;;;;;;;
AAP;C7;P1;2023-12-05;2023-12-19;14;0.0811;12.7;4.2;39.4;7.8;17.8;4.8;1.4;33;3.2;7.1;41;20.4;62.5;2.8;0.8;30;1.5;3.8;2.1;1.8;2.4;64.76;;;;;;;;;;;;;;;;;;;;
U;C5;P1;2023-11-22;2023-12-19;27;0.2435;20.4;5.6;27.1;17.2;25.4;6.9;3.2;43.2;4.9;10.3;91.7;38;39.4;3;0.7;23.5;1.9;4.1;2.2;1.9;2.7;34.84;;;;;;;;;;;;;;;;;;;;
SMIX;C4.2;P1;2023-11-20;2023-12-19;29;0.2479;19.8;1.5;7.4;17.3;23;7.2;1;13.4;5.5;9.5;96.6;12.7;13.1;2.8;0.4;15.2;2.2;3.6;2.1;1.9;2.4;26.49;;;;;;;;;;;;;;;;;;;;
AA;C7;P1;2023-12-05;2023-12-19;14;0.0895;12.9;2.8;22.4;9.4;18.8;5.2;1.1;20.8;3.2;7;43.9;13.9;32.8;2.6;0.6;24.5;1.6;3.4;2;1.8;2.3;49.65;;;;;;;;;;;;;;;;;;;;
AUQ;C3;P1;2023-12-06;2023-12-20;14;0.1181;15.9;2;12.9;10.9;18.9;5.5;0.9;16.4;3.7;8.4;56.8;11.5;20.2;3;0.5;17.8;1.3;3.7;2.2;1.9;2.8;50.45;;;;;;;;;;;;;;;;;;;;
SMIX;C5.1;P1;2023-12-11;2023-12-20;9;0.0041;4.4;0.7;15.3;3.3;5.8;1.7;0.4;26.1;1.1;2.8;4.8;1.2;25.8;2.7;0.7;24.9;1.4;4;2;1.7;2.2;124.2;;;;;;;;;;;;;;;;;;;;
V;C6;P1;2023-12-08;2023-12-20;12;0.0259;8.2;2.3;27.6;5.1;13.1;3.8;1.1;28;2.2;7;18.3;7.7;41.8;2.2;0.6;26.7;1.3;3.9;2.1;1.5;2.9;70.87;;;;;;;;;;;;;;;;;;;;
AAP;C7;P1;2023-12-05;2023-12-20;15;0.0835;13.3;3.8;30.3;7.7;18.1;5;1.5;31.2;3.2;8.5;42.3;19.6;51.9;2.7;0.6;21.5;1.5;3.6;2.3;2;2.6;57.79;;;;;;;;;;;;;;;;;;;;
SA;C6;P1;2023-12-05;2023-12-20;15;0.0904;13.4;2.9;22.7;9.5;18.2;5.9;2.1;38;3.6;10.6;47.8;17.7;39.7;2.5;0.7;28;1.1;3.3;2.2;1.7;2.7;50.85;;;;;;;;;;;;;;;;;;;;
